Fecha;BUSY15_Index;BUSY510_Index;BUSY10_Index;EUR_CLP;USD_CLP;UF_CLP;RACLGOB_CLP_D1yM;RACLGOB_CLP_D2y3y;RACLGOB_CLP_D5yP;RACLGOB_UF_D1yM;RACLGOB_UF_D3y5y;RACLGOB_UF_D7yP;RACLBR_DC;RACLBR_DL;RACLLH_D1;RACLLH_D5;RACLLH_D9P;RACLCO_CLP_D1yM;RACLCO_UF_D1yM;RACLCO_UF_D2y4y;RACLCO_UF_D5yP;RACLGOB_CLP;RACLCO_CLP_AAC_D3y5y;RACLIF_UFDM3;RACLIF_CLPDM6;RACLIF_CLPD2;RACLIF_USD;RACLIF_CLP_P15d;RACLIF_CLP_P360d;RACLIF_UF_P15d;RACLIF_UF_P360d;UTILITIES;BANCA;COMMODITIES;CONST.&INMOB.;RETAIL;IPSA;SPX_Index;RACLGOB_UF_D5y7y;ICP_CLP;RACLGOB_PDBC;RACLIF_UF_P270d;RACLIF_UFD3P;RACLIF_UFD2;RACL;USD_CLP_Trade;RACLIF_DM3
2007-12-05;;;;747,3100000000;506,2300000000;19504,2200000000;1199,8022027486;1160,6965988363;1240,6536853116;1623,2561341649;2012,8136149216;2653,7546413998;1852,9220862122;2508,4004470314;1837,6102056376;2163,3951730737;1873,8677426229;1305,0395246803;1795,9589059731;2219,5000260110;2726,4004790117;1228,2163992054;;1375,2152120659;1331,8615799608;1382,6922743881;;1272,5150305839;1371,8189844105;1357,6675495372;1440,6762779022;2843,6490000000;2753,0230000000;3541,6250000000;6445,6910000000;3617,4270000000;3212,5960000000;;2277,1439259617;12106,5600000000;1185,4474047957;1407,4117589154;1731,9200281580;1512,7433944469;2071,8651310172;502,5500000000;1318,7335832075
2007-12-04;;;;743,2000000000;506,7900000000;19502,2700000000;1199,6211401936;1160,3359172901;1242,0873373767;1622,8776335060;2012,5558217972;2657,4635853621;1841,3658377013;2492,1365083456;1836,0773448562;2164,0794280804;1875,2523102601;1304,7502809916;1795,0650171753;2220,6529278120;2729,0478977122;1228,3531103750;;1374,2523374554;1331,8877520793;1382,4531565194;;1272,3114819444;1372,1792097004;1356,9698148931;1438,8455142366;2792,8760000000;2724,7140000000;3492,6410000000;6489,1670000000;3563,0320000000;3154,8820000000;;2276,8502968670;12104,6100000000;1185,2024986579;1405,1611262330;1728,4477289583;1510,2853300929;2071,1946516909;506,2300000000;1318,4688174655
2007-12-03;;;;742,3300000000;505,3800000000;19500,3200000000;1199,6358933463;1160,8643482573;1243,4611488055;1615,6430338994;2005,1854181184;2654,4225324882;1840,9477866050;2490,9972721230;1833,3095782167;2158,5003217087;1871,1704616166;1304,6934775499;1792,2465349517;2214,9106355819;2721,8263935647;1228,5273462655;;1366,6784458276;1331,8948105838;1382,5521266299;;1272,0614414864;1372,4298459177;1360,3389212705;1440,3227378383;2821,6100000000;2747,1590000000;3558,4900000000;6452,5180000000;3585,2310000000;3194,9670000000;;2274,1183120864;12102,6500000000;1185,1451750159;1404,4367682287;1708,5913191936;1498,0195200275;2066,1371936212;506,7900000000;1316,7280830680
2007-11-30;;;;750,5100000000;508,4700000000;19494,4800000000;1198,7793900968;1161,6689361502;1242,6336778914;1614,3961171002;2006,6616957028;2653,1041121520;1841,2370693436;2496,7676139704;1832,5419088224;2157,8822808315;1868,9452934950;1303,7764324652;1791,3611370529;2213,6754723795;2721,7364445064;1228,0323500123;;1365,5095110847;1330,8063766301;1381,1397789108;;1271,2449008658;1371,1032332942;1359,4751789162;1439,8550738579;2833,4810000000;2792,4770000000;3586,5550000000;6528,7910000000;3563,2440000000;3204,4680000000;;2272,8989421743;12096,8500000000;1184,4642070458;1403,4959400656;1711,6738848421;1499,6648150445;2065,6166698711;505,3800000000;1315,6842135661
2007-11-29;;;;756,8600000000;512,2400000000;19492,5400000000;1198,9705731805;1161,1981312978;1242,8986882866;1613,8624538312;2006,5100115178;2649,6479736665;1838,3953408995;2483,6026331073;1832,5043843621;2156,4748770476;1866,0591423571;1304,0490081818;1790,9792975425;2213,4907978109;2706,4992219197;1228,0322301953;;1365,5483346307;1330,5206241156;1379,8649879577;;1271,0593624835;1369,7499798890;1358,8909164579;1440,1022390175;2815,6470000000;2765,6970000000;3530,0490000000;6376,2450000000;3515,8690000000;3175,9860000000;;2272,6175157331;12094,9200000000;1184,5685289839;1403,5652848215;1706,7642421684;1496,9322467385;2061,9715855454;508,4700000000;1315,6254525115
2007-11-28;;;;765,7200000000;516,2500000000;19490,5900000000;1198,7131667590;1161,5035312040;1243,6236504584;1614,1830617188;2008,2579633657;2652,0145826025;1839,5191413834;2487,9979537173;1832,6951390046;2157,4151903846;1868,0242465201;1303,7758530340;1791,7121096962;2214,7236591305;2708,6628104373;1227,9888841353;;1364,9389104880;1330,7741838418;1380,6571428670;;1271,0052079987;1370,3243532962;1358,0287959772;1437,8051456929;2812,9670000000;2740,1630000000;3463,1740000000;6299,9720000000;3480,1720000000;3160,2290000000;;2275,7354109972;12092,9900000000;1184,4170946619;1403,0106935530;1708,3813097661;1496,6260861928;2062,9714069650;512,2400000000;1315,6201766785
2007-11-27;;;;764,0200000000;514,2600000000;19488,6500000000;1198,5747725120;1160,5882224573;1245,2178262735;1613,8624048338;2009,3126155517;2657,0037078709;1840,1975324000;2488,2653036866;1832,2848375049;2157,9508393883;1870,5254490458;1303,5967354187;1791,3423741187;2215,9527247428;2713,0911305560;1228,3249259087;;1366,0811630560;1331,1270074714;1381,0682610939;;1270,8281593504;1370,8968054445;1357,9285512889;1439,6369369609;2757,6710000000;2673,8410000000;3314,5050000000;6242,7670000000;3374,4780000000;3056,8640000000;;2278,3359338228;12091,0500000000;1184,2804784143;1401,8002020223;1714,2602446570;1501,6993023331;2064,6374503924;516,2500000000;1315,3816815992
2007-11-26;;;;762,3200000000;513,8800000000;19486,7000000000;1198,4016968433;1160,1176318099;1242,2869587932;1614,5801181019;2009,8820581002;2658,2188151881;1842,6943262775;2497,6290928285;1832,1449917055;2161,7032707836;1872,0022199215;1303,4336598729;1791,1298901332;2216,2637468278;2715,2529798598;1227,4711137977;;1366,1989623774;1330,8711521000;1380,7182383617;;1270,5958201861;1370,3840585824;1357,4481502721;1440,1111910146;2768,0680000000;2659,8110000000;3323,6080000000;6261,2740000000;3381,8860000000;3060,6300000000;;2280,2014577406;12089,0900000000;1184,2107281880;1399,8395868094;1713,9056150906;1502,5619256410;2065,2909232130;514,2600000000;1315,2411514497
2007-11-23;;;;761,8600000000;513,1100000000;19480,8600000000;1197,8672574065;1159,8139686718;1241,6686907501;1614,4507533417;2009,4807394158;2656,5489490613;1843,1985013662;2495,9386721062;1830,6349720395;2156,4198305628;1868,1486473571;1302,8561400710;1790,0137573664;2214,8249752359;2713,0969728146;1226,8794968303;;1366,0131584725;1329,8819545591;1379,5326597559;;1269,9472435390;1369,8027713132;1355,9071656395;1439,0434800802;2802,5090000000;2679,6770000000;3350,7500000000;6418,1950000000;3467,8080000000;3114,0610000000;;2278,3375517862;12083,2300000000;1183,6939643470;1399,5733622342;1725,5976922775;1505,1835889027;2064,7228361497;513,8800000000;1314,5132653862
2007-11-22;;;;759,8800000000;512,1600000000;19478,9200000000;1197,5683640213;1160,1186309649;1243,5624324730;1615,1050705162;2009,7956682403;2658,4380071942;1845,5480486084;2513,7504382700;1830,5157695516;2155,6622187929;1867,5506273027;1302,5865120059;1789,9948342483;2215,0837813470;2712,5803833738;1227,1994012259;;1365,4712386056;1330,1411349226;1381,2891399485;;1269,7964434944;1370,0597432767;1355,5442887528;1438,3805137611;2787,1960000000;2653,4130000000;3319,5750000000;6362,5920000000;3433,1760000000;3085,2710000000;;2278,8693288542;12081,3000000000;1183,5332078086;1401,0365929202;1721,1284210567;1503,3196800827;2065,0001175506;513,1100000000;1314,4684870174
2007-11-21;;;;752,5300000000;509,0100000000;19476,9700000000;1197,4301513767;1159,6481116471;1244,1729652258;1615,2530227141;2010,3199176889;2660,7607443111;1842,3291606235;2502,8817417207;1831,2064550066;2162,2220027736;1869,3167107311;1302,5741795346;1790,4542498335;2216,9747627669;2715,7152951105;1226,9374172551;;1365,7540036977;1329,8980408379;1381,1193779751;;1269,5658191085;1369,9724831572;1355,2553067593;1440,5260631807;2785,0210000000;2638,7410000000;3294,4390000000;6248,1830000000;3427,9480000000;3066,9970000000;;2281,8019466411;12079,3600000000;1183,3641974693;1403,5327857712;1728,1445331446;1509,7599772483;2066,4675585140;512,1600000000;1314,3419084897
2007-11-20;;;;744,6000000000;507,8900000000;19475,0300000000;1197,3332620690;1158,4029100257;1242,0195201733;1615,9245691114;2008,4549946695;2652,0759115396;1841,8618530335;2501,2237671538;1831,0335334935;2156,2774385747;1865,4059412338;1302,4688160048;1790,4758710081;2216,5167796763;2709,3409890069;1226,3173387262;;1365,7846770375;1329,7014681413;1380,2832624361;;1269,3590191256;1370,2389004723;1354,4797923805;1439,3330436444;2821,0230000000;2698,9750000000;3355,3350000000;6438,4840000000;3497,7060000000;3114,6660000000;;2278,7166642458;12077,4300000000;1183,2097059008;1403,6145941537;1724,9443943176;1506,9373576084;2064,3351791183;509,0100000000;1314,1996186907
2007-11-19;;;;744,2800000000;507,6000000000;19473,0800000000;1197,1185746175;1158,2647234877;1240,4501313133;1616,2465009632;2009,3211078335;2646,7484403376;1842,1908600133;2500,0633190648;1830,8327319916;2154,3054251980;1863,1914298750;1302,2569750910;1788,5368760474;2216,1744782427;2705,8429000641;1225,8824756158;;1366,3606796939;1329,6803978572;1380,7937841268;;1269,1197093514;1370,4808987474;1354,8232948656;1440,3472981340;2862,2780000000;2726,3190000000;3387,3100000000;6584,9040000000;3563,1820000000;3172,9470000000;;2275,5561544227;12075,5000000000;1183,0893356519;1403,5891680643;1726,2479832939;1510,0720978987;2063,7044983924;507,8900000000;1314,2445985157
2007-11-16;;;;740,7500000000;506,7500000000;19467,2500000000;1196,9401536350;1157,6287037933;1239,9613355716;1615,7057845531;2010,5795628726;2650,0623248466;1840,8967419789;2495,6017020069;1830,2339278218;2155,9346748089;1864,3413388759;1301,8219070988;1787,1890888831;2216,8300268225;2707,6501229810;1225,5255078043;;1365,4288473457;1328,9404117489;1381,1489625567;;1268,4783729929;1369,3664172199;1353,8297842964;1440,0829121576;2911,9230000000;2751,4530000000;3435,0390000000;6630,1850000000;3639,4060000000;3236,2750000000;;2278,0170191473;12069,7000000000;1182,6852129161;1403,0710782239;1724,4723926106;1508,2187436414;2063,5493134038;507,6000000000;1313,4803661463
2007-11-15;;;;740,6300000000;504,9600000000;19465,3100000000;1196,4889596520;1157,1598148976;1239,1094641345;1614,7444099696;2009,4035285967;2650,1736299551;1841,5740768197;2495,0193664770;1829,0984239414;2154,9845526056;1863,3208005297;1301,3717060433;1786,2722059192;2215,8555759597;2704,8180387868;1225,0737877681;;1365,4657323670;1328,5240649522;1379,0179095653;;1268,2943117242;1368,7451753494;1353,3855205211;1440,0738924688;2932,3950000000;2782,8140000000;3441,1040000000;6650,4490000000;3655,1330000000;3259,7310000000;;2275,5031414880;12067,7700000000;1182,5223190497;1403,6882822406;1723,7893276681;1507,8108689186;2062,4674786551;506,7500000000;1313,2684929910
2007-11-14;;;;740,0700000000;506,8000000000;19463,3600000000;1196,4188398701;1157,2425894568;1237,6319403367;1615,1136373356;2007,8663077102;2642,6245223351;1841,5016058262;2498,8974298564;1828,7005681774;2150,0680201881;1859,5708708663;1301,0221083582;1786,1763357989;2214,1935742146;2700,6899716979;1224,7207505535;;1365,1492218640;1328,6390138971;1379,7031163620;;1268,1777498025;1369,4761151136;1352,9449808745;1439,5140595586;2964,3630000000;2797,1080000000;3457,7600000000;6690,1110000000;3694,9820000000;3285,3370000000;;2272,8978477646;12065,8300000000;1182,3603653068;1403,2479317077;1723,9371990243;1508,1107333972;2061,1674526758;504,9600000000;1313,1528888196
2007-11-13;;;;738,1300000000;507,3900000000;19461,4200000000;1195,9673110207;1156,8831567192;1237,5884710498;1614,9141916181;2010,0021807766;2651,8718342308;1842,5940475049;2491,5743826408;1829,6111147745;2152,0673382658;1862,0146823430;1300,5566900787;1786,9997207019;2216,4549124003;2704,1629125972;1224,3232913082;;1365,3140580620;1328,3715809619;1379,0963233810;;1267,9069082287;1368,9870651339;1352,4760880757;1439,2708835239;2947,6980000000;2781,0020000000;3422,4570000000;6426,3330000000;3606,3710000000;3238,8850000000;;2276,2176818243;12063,8900000000;1182,2146299970;1403,1498163287;1721,2918912420;1505,7044941005;2061,9045753683;506,8000000000;1312,9268747948
2007-11-12;;;;741,8600000000;505,8000000000;19459,4800000000;1195,8291371702;1156,6353952485;1237,3863319350;1615,8534090881;2011,5386843984;2651,7550652694;1840,7952312469;2488,3338378408;1830,9022446897;2154,3279716457;1864,1117694250;1300,6401753480;1788,1311540231;2218,5796259178;2706,8849554751;1224,1089148635;;1366,1555467209;1328,0863321492;1377,8866449831;;1267,6753685669;1368,1039535655;1352,7098807132;1438,2868663304;2931,4340000000;2765,7430000000;3400,1370000000;6481,9620000000;3525,3440000000;3200,4340000000;;2278,3512488456;12061,9500000000;1182,0424750594;1401,9327550916;1722,9783980701;1507,2676246947;2062,7086076712;507,3900000000;1312,9147641458
2007-11-09;;;;740,6600000000;504,1700000000;19453,6500000000;1195,2952459164;1155,2273205580;1235,5976215827;1615,8416862204;2010,2604537127;2649,7010029602;1839,9597119984;2485,4296384317;1829,9595836484;2150,4438954532;1860,4862765384;1299,9400084380;1787,2789767219;2216,4476325409;2701,5298558209;1223,1113747699;;1364,2770487194;1327,4013649491;1378,0443269881;;1267,0993463861;1368,0643220815;1350,8189149739;1436,6553341742;2957,8130000000;2785,1930000000;3438,4790000000;6505,0790000000;3553,4550000000;3240,8790000000;;2274,9376659617;12056,1300000000;1181,6573752010;1400,6929296817;1720,5992559675;1504,0609306266;2060,3901323146;505,8000000000;1311,9901286308
2007-11-08;;;;738,6700000000;503,7000000000;19446,7900000000;1195,0386949327;1155,0900986989;1236,0177281084;1617,4212606085;2009,0666432206;2645,3123723150;1839,1654186056;2484,5261846313;1829,4942104840;2149,4984147206;1858,7984290515;1300,2902098415;1787,0123107265;2216,0458738855;2698,5393160875;1223,1400905873;;1363,5996310326;1327,2516336044;1377,7485035983;;1266,8873344184;1367,9220234235;1349,9309895441;1436,4386654909;2952,8170000000;2805,0590000000;3431,1830000000;6473,5900000000;3562,3680000000;3251,2310000000;;2275,6547099235;12054,2100000000;1181,5230514676;1399,0206086932;1721,2556655968;1505,4794538490;2059,6168159276;504,1700000000;1311,7487866383
2007-11-07;;;;728,9000000000;500,9000000000;19439,9300000000;1194,7063063829;1154,6205771312;1234,4108809646;1620,2853527622;2003,5402191431;2636,0169335659;1839,0642412752;2484,2520375455;1828,2576546564;2139,5082303283;1848,0023189959;1299,8567599762;1786,5571001511;2210,3132839311;2683,1774174268;1222,6221499840;;1363,9828985887;1326,9254034732;1377,6516775072;;1266,6924150335;1367,6000596315;1349,9280042112;1433,7903850320;2946,6710000000;2821,1020000000;3442,8160000000;6571,4120000000;3566,1270000000;3261,3320000000;;2265,8741649668;12052,3000000000;1181,3364666861;1395,5021518804;1721,4377753378;1504,9813650748;2055,2423351173;503,7000000000;1311,5971411751
2007-11-06;;;;725,3700000000;501,2300000000;19433,0700000000;1194,4497717726;1155,2557825872;1233,6953514654;1615,8760800230;1993,4999609156;2625,2816552372;1844,0816046881;2496,8693355871;1825,4172889823;2132,4110737455;1834,4685931242;1299,4738732456;1784,1912975493;2203,5041576782;2663,5251230731;1222,4375564452;;1364,6822819289;1326,5701185776;1376,2709810934;;1266,4693022013;1367,1267395903;1349,1073057672;1432,9298047195;2972,4280000000;2876,5070000000;3491,0010000000;6686,3970000000;3607,6740000000;3312,3990000000;;2252,3357339950;12050,3900000000;1181,1858698487;1395,8460088645;1721,1932725778;1503,2624798666;2050,2817255043;500,9000000000;1311,5015923813
2007-11-05;;;;720,0700000000;496,2700000000;19426,2100000000;1193,4667843382;1154,5666914981;1233,9956675195;1623,6133559219;2001,8756685819;2628,6360099836;1837,9832803651;2489,4991069675;1830,9171362478;2138,6150843814;1839,3931523647;1298,8766276865;1788,9257527736;2211,6259733821;2672,6638376352;1221,9465687890;;1364,9473929968;1326,3567653137;1375,2766830814;;1266,1946491726;1366,2213412501;1348,7883780567;1431,3705253043;2965,0230000000;2885,3760000000;3480,9730000000;6716,1210000000;3629,7170000000;3318,4210000000;;2261,8635279441;12048,4800000000;1180,9886371939;1394,3636390553;1724,6228708351;1501,9570580786;2053,2459518630;501,2300000000;1311,3759968258
2007-11-02;;;;712,7300000000;493,1400000000;19405,6500000000;1193,0599578192;1152,0584031110;1227,5670649501;1621,6771939563;2008,3011901180;2618,0018863265;1837,5084545816;2493,2435554316;1830,1895140010;2143,8012195458;1844,2790270299;1298,0266602265;1787,2797303079;2216,3477853752;2682,2007158057;1220,1255409279;;1370,0954204263;1325,3290928984;1372,8949806459;;1265,5344976843;1365,1834231312;1350,9691321899;1435,7967246103;3031,9570000000;2931,7670000000;3573,4400000000;6890,9470000000;3687,8680000000;3388,4460000000;;2266,1249416052;12042,6800000000;1180,4485974994;1399,2108761489;1725,2810905561;1502,7482457446;2055,6535525826;496,2700000000;1311,4741341243
2007-10-31;;;;713,5600000000;494,6400000000;19391,9600000000;1192,8598419320;1151,4535715341;1226,9286903422;1616,8734568786;2007,4089136125;2615,1676409037;1837,0600097411;2488,0421948455;1825,7329252433;2143,8280666728;1844,7639111799;1297,7086208188;1782,2270841750;2213,5843162987;2682,5182814691;1219,7904214437;;1369,0282808170;1324,3914493681;1371,8471902767;;1265,0652760674;1364,0501322216;1349,4813872946;1435,7064995554;3099,9400000000;2972,8380000000;3658,1240000000;6990,1020000000;3754,3470000000;3451,1750000000;;2264,5631013072;12038,9000000000;1180,1866528162;1396,8469364999;1720,4875998858;1497,7596848539;2054,0632997290;493,1400000000;1310,6918796864
2007-10-30;;;;713,7600000000;494,8500000000;19385,1200000000;1192,1321832962;1150,9859146953;1226,1732331950;1617,1465658422;2009,6571285901;2619,5046267256;1835,7714013583;2483,4190230755;1826,9641402593;2147,8608324663;1848,2817406992;1297,2070859915;1782,8092979810;2217,7383750844;2688,0168238686;1219,1338444139;;1368,1851645702;1324,0576613373;1370,8909316814;;1264,8722748379;1363,7103530707;1349,5885749855;1436,4757828176;3101,1790000000;2992,4660000000;3704,7180000000;6953,8690000000;3781,6490000000;3478,0240000000;;2267,6022814499;12036,9900000000;1179,7952490089;1395,7101289347;1722,9784616221;1502,3248764443;2055,7300698292;494,6400000000;1310,3071484362
2007-10-29;;;;711,5900000000;494,7700000000;19378,2800000000;1192,6496034138;1149,4167455288;1225,2755956980;1616,2423078678;2006,2705732244;2615,6962249120;1835,4301011976;2473,4388554795;1824,4903143816;2144,2337405306;1847,4564088025;1297,2867834228;1781,2762974138;2213,7060018624;2685,7345857117;1218,7871150375;;1368,2077770431;1324,2653066280;1372,8195266089;;1264,7163950632;1364,3206107633;1347,2604132132;1435,0678363185;3093,0630000000;3018,4390000000;3743,8900000000;7014,3870000000;3801,0770000000;3487,2560000000;;2265,4287212452;12035,0700000000;1179,8789473656;1397,1909350925;1711,6220143529;1493,5595393831;2053,7032885390;494,8500000000;1310,3035922293
2007-10-26;;;;716,7800000000;500,6000000000;19357,7800000000;1192,1515738378;1150,2182601961;1225,6590149425;1613,0140346258;2002,3745655746;2609,4738970703;1833,8212147898;2471,6274846142;1819,8641767413;2137,0576148987;1842,0303664539;1296,5461578772;1777,1083735357;2206,5663227340;2677,3995594016;1218,7457623875;;1367,2057215855;1323,5811689536;1371,5166494194;;1264,1016894986;1363,6950877249;1347,7502998259;1426,5139565025;3097,4260000000;3035,0740000000;3787,0010000000;7130,2070000000;3820,5110000000;3496,1760000000;;2257,1887053430;12029,3400000000;1179,3208339157;1394,2685585088;1711,9575379121;1493,7595377730;2049,5480728236;494,7700000000;1309,5119303134
2007-10-25;;;;719,0800000000;504,6500000000;19350,9500000000;1192,4089465819;1151,0716334385;1225,6464741269;1611,1427535365;1998,9260647450;2602,0492360681;1827,6150051562;2472,7611141427;1817,5397050449;2134,1665447943;1837,2793463203;1296,8155358008;1776,2147295922;2203,5493622811;2669,3852023498;1218,9385618077;;1363,7352862311;1323,5793545981;1370,2343897248;;1263,9129419848;1363,5695266710;1345,9591037990;1426,2921016741;3099,9920000000;3034,4090000000;3800,2380000000;7267,1970000000;3826,0060000000;3495,6630000000;;2251,7171760826;12027,4300000000;1179,2136100578;1391,8702354574;1711,2703706659;1494,3011924755;2046,5613655747;500,6000000000;1308,6154647132
2007-10-24;;;;717,4000000000;503,4000000000;19344,1200000000;1192,4304599166;1150,0538113909;1224,7956452508;1609,2519468276;1993,8171316591;2593,2097991768;1831,6490988504;2476,6642629282;1816,2256109605;2124,7126384076;1829,4421023874;1296,7379726245;1775,2840077928;2200,0288391995;2659,1754120520;1218,6020279322;;1364,3155612802;1323,4334553936;1371,0779644785;;1263,7269125966;1363,7539009633;1346,8722610487;1423,0445419935;3090,2500000000;3031,9360000000;3693,4030000000;7337,4980000000;3791,6430000000;3464,8730000000;;2246,5787481687;12025,5200000000;1179,2221139764;1388,8552473684;1712,5704826415;1495,4935412511;2043,5774710797;504,6500000000;1308,5908200991
2007-10-23;;;;713,7300000000;504,2500000000;19337,2900000000;1192,3344810891;1149,9176006832;1224,1632441763;1612,0513603004;1992,0011837503;2585,8636143331;1830,8750558672;2476,4301017619;1818,6271746097;2123,9853886956;1826,5183431227;1296,6668311466;1777,9722183376;2201,2663601337;2655,1742849763;1218,3001920456;;1362,4572905833;1323,2081496707;1371,0144275917;;1263,5777493573;1363,6999207044;1345,4433450318;1420,8090482741;3087,2620000000;3024,9600000000;3669,5700000000;7363,5710000000;3776,0560000000;3454,0160000000;;2244,0386255305;12023,6100000000;1179,1178381218;1386,4649689544;1710,2881043597;1494,7982085783;2042,2322366463;503,4000000000;1307,9967636139
2007-10-22;;;;715,3100000000;500,7900000000;19330,4700000000;1192,0024746180;1150,2201940932;1222,6518623447;1606,7025917867;1991,3559370744;2586,8117064500;1831,2552245225;2474,1634658280;1813,3166688202;2121,5305591576;1825,0886535046;1296,3537464831;1773,1762165749;2197,3854151462;2652,3745884334;1217,9171849383;;1362,5198286297;1322,7730987197;1370,3355552141;;1263,3194759474;1363,0933787973;1344,5328450502;1421,2237611629;3070,0290000000;2989,5830000000;3646,2530000000;7343,0560000000;3741,5190000000;3429,6830000000;;2243,0188990851;12021,6900000000;1178,9904036206;1386,4102699600;1709,1218815591;1493,6111014045;2040,7461705578;504,2500000000;1307,8001703080
2007-10-19;;;;719,1700000000;503,2000000000;19310,0200000000;1191,3953451500;1149,3700265766;1221,5568941710;1604,7515713232;1988,1161744878;2581,2335971591;1831,5478673753;2479,0997968522;1811,3441350394;2120,0927062902;1823,4019486792;1295,5356246850;1771,1151947846;2195,8922728360;2650,5936621129;1217,1512303082;;1360,0501129720;1321,9274642821;1369,1346540174;;1262,6904505618;1362,1886775769;1343,8326319267;1420,1602909634;3057,3430000000;2997,0980000000;3637,8130000000;7336,0490000000;3716,4130000000;3414,0250000000;;2239,6529360577;12015,9300000000;1178,6225335988;1383,0185893842;1710,5987674026;1493,9981550555;2039,3883715092;500,7900000000;1306,6931707595
2007-10-18;;;;709,9100000000;500,5600000000;19303,2000000000;1191,3405481429;1150,0017553624;1221,5522196860;1600,7966116331;1980,5290485655;2571,6781926310;1830,9753899699;2468,3797260266;1806,1351497010;2113,2997980591;1818,3645782680;1295,6739376359;1766,4826604669;2188,5371170305;2642,5793915798;1217,2210196826;;1358,0838152914;1321,5978378753;1369,2605963596;;1262,4478548949;1361,7455863383;1341,9034098324;1414,4645128135;3058,3240000000;3024,0120000000;3660,1770000000;7341,1040000000;3751,4600000000;3441,7930000000;;2231,4870270866;12014,0100000000;1178,5347480481;1379,3038247669;1703,0529537593;1487,1984102227;2034,9412892808;503,2000000000;1305,9932266534
2007-10-17;;;;707,4900000000;499,5600000000;19296,3900000000;1191,2782759443;1150,6342372160;1221,5379108380;1599,2701101153;1978,2351765879;2565,6340243616;1825,0526247861;2451,7676178441;1804,2666327596;2111,6934544393;1819,0673830514;1295,4475462814;1764,9884897444;2186,3234343789;2644,2639468892;1217,0037478162;;1355,8121708520;1321,0013949619;1368,7129822329;;1262,2131084673;1360,9191471094;1341,5889144636;1415,1438313393;3005,5540000000;3010,5490000000;3649,4620000000;7397,6810000000;3688,6260000000;3406,2770000000;;2230,5640115227;12012,0900000000;1178,3597289007;1377,4995083354;1709,4196747457;1492,5529589025;2034,2564835257;500,5600000000;1305,2113769662
2007-10-16;;;;703,3500000000;496,2100000000;19289,5800000000;1190,9462642870;1150,7170738104;1225,2174311167;1597,8164396943;1977,9185937766;2576,7009289046;1824,5665521473;2452,7289923005;1802,2726524456;2107,9866127203;1819,5412645554;1295,1410139532;1763,5778214547;2184,4740797052;2651,6712745575;1217,5344817747;;1355,6272928917;1320,6389421646;1368,0505549884;;1261,9910007261;1360,4637934791;1340,5119846356;1418,7354242591;2991,4180000000;2986,1820000000;3618,7070000000;7464,3320000000;3648,7220000000;3380,6350000000;;2230,3675390972;12010,1700000000;1178,1185776216;1379,4489074712;1719,3633938976;1504,6404619684;2036,0171506675;499,5600000000;1304,9208391046
2007-10-12;;;;700,5400000000;493,7400000000;19262,3700000000;1191,2017823237;1149,9482800908;1228,0459400316;1595,5422397862;1975,7890998615;2584,8400267805;1827,8810022332;2463,5169979308;1799,7466497577;2103,1402818931;1817,8899566863;1294,8799421385;1761,3474765486;2182,0383747634;2649,9073223432;1217,9372995526;;1353,4004000733;1319,3955489506;1366,2662642201;;1261,2217124154;1359,2986278098;1337,2814543049;1412,5497998061;3018,5850000000;3003,7230000000;3625,5230000000;7133,4470000000;3685,2940000000;3414,6680000000;;2230,8272809928;12002,5000000000;1177,6740895017;1374,7963687109;1707,9736456798;1495,6912830385;2034,3254126370;496,2100000000;1303,6454779551
2007-10-11;;;;702,2300000000;496,6900000000;19255,5800000000;1190,9464942038;1148,9332876674;1225,2371130508;1595,0161822433;1974,9640783536;2577,2499469564;1825,1905656346;2467,4630309053;1798,6707797247;2111,0532800425;1814,3598734974;1294,5443625022;1760,6068168947;2179,5583946331;2645,5346972912;1217,2531834117;;1353,5025519313;1318,9996246772;1365,8881127686;;1260,9815104942;1358,4916785092;1336,2680800961;1409,9636712524;2995,4670000000;2982,2290000000;3642,7290000000;6864,7460000000;3624,8710000000;3393,9300000000;;2229,3531504627;12000,5800000000;1177,5666478043;1374,4559037679;1695,4763158937;1487,0753113887;2032,5012248298;493,7400000000;1303,4283241182
2007-10-10;;;;702,5500000000;498,4600000000;19248,7800000000;1190,7664955365;1149,3448835359;1224,5121999459;1595,0871785709;1973,9845640376;2574,5882110369;1829,8592624026;2475,6998945390;1797,4454152919;2108,3548855851;1809,8413964436;1295,3773982671;1759,7337735310;2177,0096962838;2640,7662053107;1217,0242844066;;1353,8076931978;1318,9333857103;1365,1163495637;;1260,7224779763;1358,1615840526;1336,3136724342;1410,1310283432;2993,0540000000;2981,7710000000;3631,5690000000;6833,0710000000;3625,1370000000;3393,8270000000;;2226,0716534468;11998,6500000000;1177,4265335309;1373,5894521363;1701,1149360141;1490,5176232800;2031,8839780957;496,6900000000;1303,3631761010
